timestamp,employee_id,system_accessed,action,bytes_transferred
2024-09-06 10:55:00,EMP-0031,Financial_Ledger,View,61179
2024-09-06 11:04:00,EMP-0052,Financial_Ledger,Query,36270
2024-09-06 11:14:00,EMP-0048,Inventory_DB,View,30610
2024-09-06 11:28:00,EMP-0145,Routing_Portal,Query,38538
2024-09-06 11:43:00,EMP-0124,Customer_CRM,Query,43301
2024-09-06 11:53:00,EMP-0138,Inventory_DB,View,73326
2024-09-06 12:06:00,EMP-0056,Financial_Ledger,View,75019
2024-09-06 12:10:00,EMP-0111,Financial_Ledger,View,42157
2024-09-06 12:19:00,EMP-0015,Customer_CRM,View,45048
2024-09-06 12:32:00,EMP-0093,Routing_Portal,Download,11006599
2024-09-06 12:42:00,EMP-0090,Financial_Ledger,View,46213
2024-09-06 12:52:00,EMP-0005,Inventory_DB,Query,55536
2024-09-06 13:06:00,EMP-0082,Inventory_DB,Download,12232325
2024-09-06 13:09:00,EMP-0130,Routing_Portal,Query,52840
2024-09-06 13:20:00,EMP-0136,Inventory_DB,Download,11806495
2024-09-06 13:46:00,EMP-0067,Routing_Portal,View,77027
2024-09-06 13:48:00,EMP-0140,Inventory_DB,View,54595
2024-09-06 14:03:00,EMP-0058,Routing_Portal,View,38565
2024-09-06 14:06:00,EMP-0150,Customer_CRM,View,78468
2024-09-06 14:19:00,EMP-0079,Financial_Ledger,Query,14943
2024-09-06 14:25:00,EMP-0114,Routing_Portal,View,47381
2024-09-06 14:35:00,EMP-0018,HR_Portal,Download,22755628
2024-09-06 14:47:00,EMP-0142,Financial_Ledger,View,74852
2024-09-06 14:54:00,EMP-0027,Inventory_DB,View,66116
2024-09-06 15:02:00,EMP-0142,Financial_Ledger,View,49265
2024-09-06 15:08:00,EMP-0079,Financial_Ledger,View,70744
2024-09-06 15:11:00,EMP-0057,Routing_Portal,View,64839
2024-09-06 15:14:00,EMP-0089,Inventory_DB,Query,71991
2024-09-06 15:16:00,EMP-0053,Routing_Portal,View,29490
2024-09-06 15:30:00,EMP-0073,Financial_Ledger,Query,72643
2024-09-06 15:44:00,EMP-0015,Financial_Ledger,Query,31635
2024-09-06 15:49:00,EMP-0025,Financial_Ledger,Download,8545040
2024-09-06 15:52:00,EMP-0073,Financial_Ledger,Query,49822
2024-09-06 16:00:00,EMP-0099,Inventory_DB,Download,14639446
2024-09-06 16:06:00,EMP-0014,Customer_CRM,View,75850
2024-09-06 16:22:00,EMP-0053,Inventory_DB,View,45714
2024-09-06 16:35:00,EMP-0106,Financial_Ledger,Query,56499
2024-09-06 16:46:00,EMP-0145,Inventory_DB,View,29612
2024-09-06 16:50:00,EMP-0102,Inventory_DB,View,25132
2024-09-06 17:04:00,EMP-0021,Financial_Ledger,View,42666
2024-09-06 17:12:00,EMP-0076,HR_Portal,Query,61786
2024-09-06 17:21:00,EMP-0071,Financial_Ledger,View,102393
2024-09-06 17:32:00,EMP-0095,Financial_Ledger,Query,28708
2024-09-06 17:47:00,EMP-0128,Financial_Ledger,View,86529
2024-09-06 17:55:00,EMP-0042,Customer_CRM,Query,44252
2024-09-06 18:10:00,EMP-0037,Inventory_DB,View,78625
2024-09-06 18:24:00,EMP-0058,Routing_Portal,Download,7565507
2024-09-06 18:41:00,EMP-0148,Inventory_DB,Query,55292
2024-09-06 19:06:00,EMP-0018,Inventory_DB,View,53213
2024-09-06 19:32:00,EMP-0054,Routing_Portal,Download,12737468
2024-09-06 19:50:00,EMP-0096,Inventory_DB,Query,44477
2024-09-06 20:55:00,EMP-0054,Inventory_DB,View,49980
2024-09-06 22:13:00,EMP-0115,Routing_Portal,Query,52606
2024-09-07 03:47:00,EMP-0107,Customer_CRM,Query,11825
2024-09-07 05:12:00,EMP-0060,Financial_Ledger,View,24666
2024-09-07 05:22:00,EMP-0075,Inventory_DB,View,32186
2024-09-07 06:00:00,EMP-0046,Inventory_DB,Export,1080167
2024-09-07 06:51:00,EMP-0048,Inventory_DB,View,22280
2024-09-07 07:11:00,EMP-0102,Inventory_DB,Query,64916
2024-09-07 08:00:00,EMP-0134,Routing_Portal,View,56173
2024-09-07 08:11:00,EMP-0100,Customer_CRM,View,31286
2024-09-07 08:29:00,EMP-0102,Inventory_DB,Download,19706223
2024-09-07 09:02:00,EMP-0128,Financial_Ledger,View,49833
2024-09-07 09:11:00,EMP-0078,Inventory_DB,View,31095
2024-09-07 09:16:00,EMP-0111,Customer_CRM,View,62525
2024-09-07 09:31:00,EMP-0070,Financial_Ledger,View,76787
2024-09-07 09:39:00,EMP-0090,Inventory_DB,View,42865
2024-09-07 09:46:00,EMP-0105,Inventory_DB,Download,18692466
2024-09-07 09:57:00,EMP-0061,Inventory_DB,Query,55856
2024-09-07 10:00:00,EMP-0116,Financial_Ledger,Query,56515
2024-09-07 10:07:00,EMP-0115,Routing_Portal,View,24781
2024-09-07 10:20:00,EMP-0135,Inventory_DB,Query,22500
2024-09-07 10:34:00,EMP-0122,Inventory_DB,Query,27530
2024-09-07 10:46:00,EMP-0072,Routing_Portal,View,56265
2024-09-07 11:00:00,EMP-0043,HR_Portal,View,48629
2024-09-07 11:09:00,EMP-0040,HR_Portal,Download,14056582
2024-09-07 11:20:00,EMP-0109,Routing_Portal,View,75900
2024-09-07 11:34:00,EMP-0121,Routing_Portal,Query,80733
2024-09-07 11:45:00,EMP-0035,Routing_Portal,View,12109
2024-09-07 11:52:00,EMP-0091,Routing_Portal,Download,4250444
2024-09-07 12:05:00,EMP-0125,Inventory_DB,Download,12666201
2024-09-07 12:12:00,EMP-0085,Financial_Ledger,Query,58806
2024-09-07 12:15:00,EMP-0095,Customer_CRM,Query,61617
2024-09-07 12:25:00,EMP-0052,Financial_Ledger,View,44585
2024-09-07 12:35:00,EMP-0150,Inventory_DB,Export,4319823
2024-09-07 12:41:00,EMP-0083,Inventory_DB,View,87842
2024-09-07 12:51:00,EMP-0067,Routing_Portal,Export,11510706
2024-09-07 13:04:00,EMP-0105,Routing_Portal,Query,57163
2024-09-07 13:13:00,EMP-0076,Routing_Portal,View,50417
2024-09-07 13:23:00,EMP-0006,Routing_Portal,View,43357
2024-09-07 13:27:00,EMP-0095,Financial_Ledger,View,72392
2024-09-07 13:37:00,EMP-0111,Financial_Ledger,Query,75400
2024-09-07 13:46:00,EMP-0113,HR_Portal,View,22524
2024-09-07 13:58:00,EMP-0031,HR_Portal,View,1725
2024-09-07 14:13:00,EMP-0059,HR_Portal,View,36756
2024-09-07 14:25:00,EMP-0114,Inventory_DB,Query,56882
2024-09-07 14:31:00,EMP-0084,Financial_Ledger,Query,55571
2024-09-07 14:38:00,EMP-0144,Routing_Portal,View,57175
2024-09-07 14:50:00,EMP-0082,Routing_Portal,View,72687
2024-09-07 14:54:00,EMP-0125,Routing_Portal,View,70512
2024-09-07 15:00:00,EMP-0044,Routing_Portal,View,41152
2024-09-07 15:10:00,EMP-0049,Inventory_DB,Query,22136
2024-09-07 15:24:00,EMP-0097,Inventory_DB,Query,34640
2024-09-07 15:32:00,EMP-0019,Inventory_DB,View,73900
2024-09-07 15:35:00,EMP-0012,Routing_Portal,View,35699
2024-09-07 15:45:00,EMP-0148,Inventory_DB,Query,72855
2024-09-07 16:00:00,EMP-0056,Inventory_DB,View,63578
2024-09-07 16:06:00,EMP-0149,Routing_Portal,Query,93522
2024-09-07 16:11:00,EMP-0095,Financial_Ledger,View,49782
2024-09-07 16:25:00,EMP-0059,Financial_Ledger,Export,3313860
2024-09-07 16:35:00,EMP-0093,Inventory_DB,View,90412
2024-09-07 16:46:00,EMP-0119,Routing_Portal,Query,50673
2024-09-07 16:58:00,EMP-0048,Routing_Portal,View,47503
2024-09-07 17:13:00,EMP-0118,Inventory_DB,Query,78783
2024-09-07 17:19:00,EMP-0094,Routing_Portal,Query,43014
2024-09-07 17:26:00,EMP-0039,Inventory_DB,Query,28541
2024-09-07 17:30:00,EMP-0101,Customer_CRM,View,42936
2024-09-07 17:32:00,EMP-0054,Inventory_DB,View,61621
2024-09-07 17:44:00,EMP-0003,Customer_CRM,View,42136
2024-09-07 17:57:00,EMP-0002,Inventory_DB,View,86525
2024-09-07 18:22:00,EMP-0078,Routing_Portal,View,30521
2024-09-07 18:25:00,EMP-0138,Inventory_DB,Export,11082004
2024-09-07 18:47:00,EMP-0066,Customer_CRM,Query,22343
2024-09-07 19:15:00,EMP-0001,Routing_Portal,View,88404
2024-09-07 19:34:00,EMP-0125,Inventory_DB,Query,84744
2024-09-07 20:58:00,EMP-0090,HR_Portal,View,43938
2024-09-08 06:31:00,EMP-0035,Inventory_DB,View,32183
2024-09-08 08:07:00,EMP-0028,HR_Portal,View,14145
2024-09-08 08:17:00,EMP-0065,Inventory_DB,Query,79088
2024-09-08 08:36:00,EMP-0024,Inventory_DB,View,62560
2024-09-08 09:01:00,EMP-0041,Inventory_DB,View,62925
2024-09-08 09:13:00,EMP-0103,Routing_Portal,View,42408
2024-09-08 09:31:00,EMP-0031,Financial_Ledger,View,74295
2024-09-08 09:38:00,EMP-0006,Inventory_DB,Query,50492
2024-09-08 09:51:00,EMP-0042,Customer_CRM,Query,25943
2024-09-08 09:53:00,EMP-0070,Financial_Ledger,View,31647
2024-09-08 10:05:00,EMP-0113,Financial_Ledger,View,55270
2024-09-08 10:14:00,EMP-0090,Financial_Ledger,Query,22362
2024-09-08 10:28:00,EMP-0125,Inventory_DB,View,60571
2024-09-08 10:42:00,EMP-0030,Customer_CRM,Query,30825
2024-09-08 10:48:00,EMP-0056,Customer_CRM,Query,40311
2024-09-08 10:51:00,EMP-0067,Routing_Portal,Query,39118
2024-09-08 11:02:00,EMP-0003,Routing_Portal,Query,43290
2024-09-08 11:17:00,EMP-0139,Routing_Portal,View,60432
2024-09-08 11:29:00,EMP-0061,Inventory_DB,Download,8289780
2024-09-08 11:32:00,EMP-0070,Routing_Portal,Download,11590395
2024-09-08 11:35:00,EMP-0114,Inventory_DB,Query,21915
2024-09-08 11:50:00,EMP-0050,Customer_CRM,Export,12350998
2024-09-08 11:57:00,EMP-0116,Financial_Ledger,Query,29505
2024-09-08 12:00:00,EMP-0050,Inventory_DB,View,52599
2024-09-08 12:12:00,EMP-0106,Inventory_DB,Download,17215709
2024-09-08 12:22:00,EMP-0091,Inventory_DB,View,88716
2024-09-08 12:28:00,EMP-0106,HR_Portal,Download,12538503
2024-09-08 12:41:00,EMP-0089,Routing_Portal,Query,76760
2024-09-08 12:55:00,EMP-0129,Financial_Ledger,View,38777
2024-09-08 13:04:00,EMP-0124,Financial_Ledger,View,36159
2024-09-08 13:16:00,EMP-0003,Inventory_DB,View,62466
2024-09-08 13:26:00,EMP-0132,Routing_Portal,View,70303
2024-09-08 13:37:00,EMP-0145,HR_Portal,Query,71835
2024-09-08 13:52:00,EMP-0044,Routing_Portal,View,60226
2024-09-08 14:01:00,EMP-0036,Financial_Ledger,View,52892
2024-09-08 14:15:00,EMP-0099,HR_Portal,View,85402
2024-09-08 14:22:00,EMP-0062,Financial_Ledger,View,40140
2024-09-08 14:26:00,EMP-0099,Customer_CRM,View,32664
2024-09-08 14:39:00,EMP-0118,Routing_Portal,View,37024
2024-09-08 14:53:00,EMP-0059,Inventory_DB,View,23833
2024-09-08 15:06:00,EMP-0007,Customer_CRM,Query,36216
2024-09-08 15:13:00,EMP-0015,Financial_Ledger,View,81828
2024-09-08 15:27:00,EMP-0117,Inventory_DB,View,17240
2024-09-08 15:42:00,EMP-0042,Financial_Ledger,View,85074
2024-09-08 15:57:00,EMP-0079,Financial_Ledger,Query,18677
2024-09-08 16:00:00,EMP-0090,Routing_Portal,View,71370
2024-09-08 16:02:00,EMP-0103,Customer_CRM,View,5144
2024-09-08 16:06:00,EMP-0070,Inventory_DB,View,84970
2024-09-08 16:14:00,EMP-0148,Routing_Portal,View,35959
2024-09-08 16:22:00,EMP-0141,Customer_CRM,View,53818
2024-09-08 16:29:00,EMP-0059,Routing_Portal,Query,48263
2024-09-08 16:44:00,EMP-0006,Customer_CRM,View,42986
2024-09-08 16:49:00,EMP-0142,HR_Portal,Query,80954
2024-09-08 17:00:00,EMP-0104,Inventory_DB,Query,71418
2024-09-08 17:11:00,EMP-0122,Inventory_DB,View,48781
2024-09-08 17:19:00,EMP-0092,HR_Portal,View,59430
2024-09-08 17:31:00,EMP-0088,Financial_Ledger,Download,19752467
2024-09-08 17:34:00,EMP-0099,Customer_CRM,Query,43871
2024-09-08 17:44:00,EMP-0013,Inventory_DB,View,67235
2024-09-08 17:58:00,EMP-0049,Inventory_DB,Query,71268
2024-09-08 18:41:00,EMP-0103,Inventory_DB,Query,37999
2024-09-08 18:54:00,EMP-0094,Inventory_DB,View,26778
2024-09-08 18:57:00,EMP-0099,Customer_CRM,View,56785
2024-09-08 19:22:00,EMP-0140,Routing_Portal,View,32058
2024-09-08 22:09:00,EMP-0118,Routing_Portal,View,58655
2024-09-08 22:41:00,EMP-0008,Inventory_DB,View,44391
2024-09-09 01:13:00,EMP-0123,Inventory_DB,View,70290
2024-09-09 04:43:00,EMP-0018,Customer_CRM,Query,68338
2024-09-09 04:55:00,EMP-0008,Inventory_DB,View,92375
2024-09-09 06:16:00,EMP-0055,Routing_Portal,Query,75265
2024-09-09 06:24:00,EMP-0023,Routing_Portal,Query,60739
2024-09-09 06:40:00,EMP-0014,Customer_CRM,View,37749
2024-09-09 06:55:00,EMP-0076,Inventory_DB,View,29604
2024-09-09 08:11:00,EMP-0083,Routing_Portal,View,60687
2024-09-09 08:43:00,EMP-0035,Routing_Portal,View,76586
2024-09-09 09:03:00,EMP-0025,Financial_Ledger,Query,67921
2024-09-09 09:07:00,EMP-0063,Financial_Ledger,Query,47400
2024-09-09 09:20:00,EMP-0037,Routing_Portal,Query,38845
2024-09-09 09:29:00,EMP-0132,Inventory_DB,Query,73350
2024-09-09 09:38:00,EMP-0016,HR_Portal,View,55214
2024-09-09 09:52:00,EMP-0057,Inventory_DB,View,14233
2024-09-09 10:06:00,EMP-0064,Financial_Ledger,View,81049
2024-09-09 10:18:00,EMP-0121,Inventory_DB,Export,3868958
2024-09-09 10:29:00,EMP-0100,Routing_Portal,View,34404
2024-09-09 10:43:00,EMP-0148,Routing_Portal,Query,41861
2024-09-09 10:50:00,EMP-0132,Routing_Portal,View,62195
2024-09-09 11:01:00,EMP-0139,Inventory_DB,Query,39178
2024-09-09 11:14:00,EMP-0080,Financial_Ledger,Query,36142
2024-09-09 11:18:00,EMP-0140,Inventory_DB,View,49384
2024-09-09 11:25:00,EMP-0021,Customer_CRM,Query,73026
2024-09-09 11:39:00,EMP-0035,Inventory_DB,View,43330
2024-09-09 12:09:00,EMP-0082,Routing_Portal,Query,92427
2024-09-09 12:22:00,EMP-0108,Routing_Portal,View,55447
2024-09-09 12:35:00,EMP-0036,Customer_CRM,Query,40040
2024-09-09 12:38:00,EMP-0038,Financial_Ledger,Query,41448
2024-09-09 12:45:00,EMP-0032,Inventory_DB,View,36661
2024-09-09 12:50:00,EMP-0128,Financial_Ledger,View,63368
2024-09-09 13:03:00,EMP-0108,Inventory_DB,Query,44213
2024-09-09 13:11:00,EMP-0015,Financial_Ledger,View,46746
2024-09-09 13:15:00,EMP-0029,Routing_Portal,View,37309
2024-09-09 13:28:00,EMP-0105,Routing_Portal,Query,86472
2024-09-09 13:41:00,EMP-0042,Financial_Ledger,Query,11769
2024-09-09 13:48:00,EMP-0008,Inventory_DB,View,43239
2024-09-09 14:02:00,EMP-0134,Routing_Portal,View,57794
2024-09-09 14:12:00,EMP-0131,Financial_Ledger,View,56435
2024-09-09 14:22:00,EMP-0025,Financial_Ledger,Query,50828
2024-09-09 14:30:00,EMP-0071,Financial_Ledger,View,65163
2024-09-09 14:33:00,EMP-0022,Financial_Ledger,Download,16269766
2024-09-09 14:53:00,EMP-0058,Inventory_DB,Query,46002
2024-09-09 15:02:00,EMP-0037,Inventory_DB,View,29204
2024-09-09 15:04:00,EMP-0066,Routing_Portal,View,56780
2024-09-09 15:14:00,EMP-0091,Routing_Portal,View,28100
2024-09-09 15:21:00,EMP-0141,Financial_Ledger,View,9428
2024-09-09 15:23:00,EMP-0072,HR_Portal,Query,69351
2024-09-09 15:38:00,EMP-0124,Inventory_DB,View,44689
2024-09-09 15:52:00,EMP-0055,Routing_Portal,View,40209
2024-09-09 16:04:00,EMP-0034,Inventory_DB,View,46061
2024-09-09 16:13:00,EMP-0072,Inventory_DB,View,47226
2024-09-09 16:27:00,EMP-0013,Routing_Portal,Query,43573
2024-09-09 16:29:00,EMP-0143,Inventory_DB,View,46293
2024-09-09 16:43:00,EMP-0126,Financial_Ledger,View,54861
2024-09-09 16:48:00,EMP-0002,Financial_Ledger,Query,47371
2024-09-09 16:58:00,EMP-0003,Inventory_DB,Query,60677
2024-09-09 17:01:00,EMP-0107,Financial_Ledger,Download,27516910
2024-09-09 17:07:00,EMP-0122,Inventory_DB,Query,69981
2024-09-09 17:13:00,EMP-0149,Customer_CRM,View,59687
2024-09-09 17:20:00,EMP-0141,Inventory_DB,Download,15557282
2024-09-09 17:34:00,EMP-0122,Inventory_DB,Query,57733
2024-09-09 17:40:00,EMP-0057,Inventory_DB,View,66191
2024-09-09 17:52:00,EMP-0022,Customer_CRM,Download,17307512
2024-09-09 17:56:00,EMP-0027,Inventory_DB,View,73897
2024-09-09 18:08:00,EMP-0067,Inventory_DB,Query,71957
2024-09-09 18:17:00,EMP-0037,Inventory_DB,View,46216
2024-09-09 18:19:00,EMP-0006,Customer_CRM,View,40705
2024-09-09 18:23:00,EMP-0057,Inventory_DB,View,60080
2024-09-09 18:28:00,EMP-0055,Inventory_DB,Query,83771
2024-09-09 18:31:00,EMP-0067,Inventory_DB,Export,9620168
2024-09-09 18:46:00,EMP-0144,Inventory_DB,View,59176
2024-09-09 18:49:00,EMP-0016,Routing_Portal,View,49030
2024-09-09 19:46:00,EMP-0001,Inventory_DB,View,47096
2024-09-09 21:02:00,EMP-0129,HR_Portal,View,45643
2024-09-10 06:03:00,EMP-0137,Customer_CRM,View,81446
2024-09-10 06:30:00,EMP-0102,Routing_Portal,View,71679
2024-09-10 06:40:00,EMP-0044,Routing_Portal,View,53241
2024-09-10 07:27:00,EMP-0055,Routing_Portal,View,39875
2024-09-10 08:03:00,EMP-0065,HR_Portal,View,68664
2024-09-10 08:12:00,EMP-0108,Routing_Portal,Query,57300
2024-09-10 08:42:00,EMP-0016,Inventory_DB,Query,41500
2024-09-10 08:45:00,EMP-0109,Routing_Portal,View,41877
2024-09-10 09:00:00,EMP-0086,Financial_Ledger,View,55397
2024-09-10 09:05:00,EMP-0100,Inventory_DB,View,16890
2024-09-10 09:13:00,EMP-0039,Routing_Portal,View,47097
2024-09-10 09:17:00,EMP-0020,Inventory_DB,View,44464
2024-09-10 09:28:00,EMP-0098,Customer_CRM,View,38750
2024-09-10 09:34:00,EMP-0110,Customer_CRM,View,64070
2024-09-10 09:46:00,EMP-0017,Customer_CRM,View,34846
2024-09-10 09:55:00,EMP-0027,Inventory_DB,Export,16198288
2024-09-10 10:07:00,EMP-0145,Routing_Portal,Query,42268
2024-09-10 10:09:00,EMP-0102,Customer_CRM,View,42176
2024-09-10 10:15:00,EMP-0127,Customer_CRM,View,40217
2024-09-10 10:20:00,EMP-0045,Financial_Ledger,Download,29322374
2024-09-10 10:24:00,EMP-0003,Inventory_DB,Download,15514422
2024-09-10 10:35:00,EMP-0055,Routing_Portal,View,33379
2024-09-10 10:48:00,EMP-0122,Routing_Portal,View,17856
2024-09-10 11:00:00,EMP-0049,Inventory_DB,View,20413
2024-09-10 11:06:00,EMP-0085,Customer_CRM,View,30242
2024-09-10 11:10:00,EMP-0106,HR_Portal,Download,12583831
2024-09-10 11:17:00,EMP-0011,Customer_CRM,View,45992
2024-09-10 11:32:00,EMP-0142,Financial_Ledger,View,71055
2024-09-10 11:44:00,EMP-0142,Customer_CRM,View,40378
2024-09-10 11:56:00,EMP-0102,Routing_Portal,Query,57533
2024-09-10 12:04:00,EMP-0011,Financial_Ledger,View,49390
2024-09-10 12:16:00,EMP-0061,Inventory_DB,View,62141
2024-09-10 12:23:00,EMP-0004,Financial_Ledger,Query,60130
2024-09-10 12:51:00,EMP-0142,Financial_Ledger,Query,50622
2024-09-10 12:58:00,EMP-0034,Customer_CRM,Query,47962
2024-09-10 13:12:00,EMP-0122,Inventory_DB,Query,89359
2024-09-10 13:25:00,EMP-0030,Financial_Ledger,View,52164
2024-09-10 13:29:00,EMP-0011,Financial_Ledger,View,27122
2024-09-10 13:41:00,EMP-0115,Inventory_DB,View,38340
2024-09-10 13:44:00,EMP-0038,Customer_CRM,View,16506
2024-09-10 13:49:00,EMP-0063,Financial_Ledger,View,37021
2024-09-10 13:51:00,EMP-0008,Inventory_DB,View,20598
2024-09-10 13:54:00,EMP-0141,Routing_Portal,View,70528
2024-09-10 14:06:00,EMP-0143,Customer_CRM,View,94857
2024-09-10 14:12:00,EMP-0027,Inventory_DB,View,55537
2024-09-10 14:24:00,EMP-0030,HR_Portal,View,34698
2024-09-10 14:37:00,EMP-0086,HR_Portal,View,35066
2024-09-10 14:39:00,EMP-0019,Inventory_DB,View,24382
2024-09-10 14:52:00,EMP-0124,Financial_Ledger,View,22094
2024-09-10 15:02:00,EMP-0115,Inventory_DB,View,44945
2024-09-10 15:04:00,EMP-0142,Financial_Ledger,View,70371
2024-09-10 15:07:00,EMP-0056,Routing_Portal,Query,41993
2024-09-10 15:16:00,EMP-0002,Financial_Ledger,Query,14465
2024-09-10 15:31:00,EMP-0134,Inventory_DB,Query,92336
2024-09-10 15:33:00,EMP-0103,Routing_Portal,View,11983
2024-09-10 15:44:00,EMP-0096,Inventory_DB,View,62203
2024-09-10 15:53:00,EMP-0022,Financial_Ledger,View,88331
2024-09-10 16:04:00,EMP-0114,Inventory_DB,Query,74040
2024-09-10 16:18:00,EMP-0108,Inventory_DB,View,65834
2024-09-10 16:21:00,EMP-0075,Routing_Portal,Download,5111470
2024-09-10 16:36:00,EMP-0112,Routing_Portal,Query,66376
2024-09-10 16:42:00,EMP-0055,Inventory_DB,View,35710
2024-09-10 16:51:00,EMP-0095,Customer_CRM,View,49600
2024-09-10 17:01:00,EMP-0105,Routing_Portal,View,21044
2024-09-10 17:16:00,EMP-0006,Customer_CRM,Export,8745120
2024-09-10 17:24:00,EMP-0003,Routing_Portal,View,29651
2024-09-10 17:38:00,EMP-0004,Financial_Ledger,Query,88365
2024-09-10 17:50:00,EMP-0142,Financial_Ledger,Query,31884
2024-09-10 17:55:00,EMP-0119,Customer_CRM,View,22327
2024-09-10 17:59:00,EMP-0038,Inventory_DB,View,1772
2024-09-10 18:02:00,EMP-0027,Routing_Portal,View,86429
2024-09-10 18:34:00,EMP-0083,Routing_Portal,View,63547
2024-09-10 18:54:00,EMP-0083,Inventory_DB,View,39163
2024-09-10 19:17:00,EMP-0146,Routing_Portal,View,994
2024-09-10 19:33:00,EMP-0138,Inventory_DB,View,28400
2024-09-10 20:01:00,EMP-0075,Inventory_DB,View,34121
2024-09-10 20:16:00,EMP-0033,Inventory_DB,View,90921
2024-09-10 20:53:00,EMP-0088,Customer_CRM,View,32211
2024-09-10 22:46:00,EMP-0102,Inventory_DB,Query,63189
2024-09-11 03:26:00,EMP-0005,Routing_Portal,Query,15500
2024-09-11 03:41:00,EMP-0105,Routing_Portal,Download,13225877
2024-09-11 06:00:00,EMP-0021,Financial_Ledger,View,70473
2024-09-11 06:15:00,EMP-0041,Routing_Portal,Query,37520
2024-09-11 07:35:00,EMP-0057,Routing_Portal,Query,21474
2024-09-11 08:03:00,EMP-0112,Routing_Portal,Query,65162
2024-09-11 08:07:00,EMP-0118,Inventory_DB,Export,17956927
2024-09-11 08:34:00,EMP-0098,Routing_Portal,Query,55988
2024-09-11 08:56:00,EMP-0078,Customer_CRM,Query,72551
2024-09-11 09:02:00,EMP-0001,Routing_Portal,View,40557
2024-09-11 09:05:00,EMP-0085,Routing_Portal,View,57571
2024-09-11 09:19:00,EMP-0019,Financial_Ledger,View,27494
2024-09-11 09:28:00,EMP-0052,Financial_Ledger,View,44722
2024-09-11 09:35:00,EMP-0020,Routing_Portal,View,51359
2024-09-11 09:41:00,EMP-0148,Inventory_DB,Export,4122664
2024-09-11 09:55:00,EMP-0065,Routing_Portal,View,37943
2024-09-11 10:06:00,EMP-0139,Financial_Ledger,Query,64130
2024-09-11 10:09:00,EMP-0038,Financial_Ledger,View,18052
2024-09-11 10:17:00,EMP-0149,Inventory_DB,Query,35715
2024-09-11 10:29:00,EMP-0041,Routing_Portal,View,52180
2024-09-11 10:31:00,EMP-0060,Financial_Ledger,View,110748
2024-09-11 10:41:00,EMP-0008,Routing_Portal,View,69625
2024-09-11 10:43:00,EMP-0070,Customer_CRM,View,39068
2024-09-11 10:45:00,EMP-0113,Financial_Ledger,Query,18559
2024-09-11 10:49:00,EMP-0081,Financial_Ledger,View,42791
2024-09-11 10:51:00,EMP-0037,Inventory_DB,View,50645
2024-09-11 10:55:00,EMP-0137,Routing_Portal,Query,71960
2024-09-11 11:07:00,EMP-0032,Financial_Ledger,View,39363
2024-09-11 11:18:00,EMP-0131,Financial_Ledger,Query,66835
2024-09-11 11:29:00,EMP-0072,Inventory_DB,View,72178
2024-09-11 11:32:00,EMP-0031,Customer_CRM,View,45218
2024-09-11 11:34:00,EMP-0133,Financial_Ledger,View,65654
2024-09-11 11:46:00,EMP-0115,Routing_Portal,Query,42652
2024-09-11 11:52:00,EMP-0058,Inventory_DB,View,50553
2024-09-11 12:06:00,EMP-0021,Customer_CRM,View,19594
2024-09-11 12:16:00,EMP-0028,Inventory_DB,Download,15230866
2024-09-11 12:24:00,EMP-0030,HR_Portal,Query,67208
2024-09-11 12:36:00,EMP-0003,Inventory_DB,View,61649
2024-09-11 12:46:00,EMP-0119,Routing_Portal,View,45163
2024-09-11 12:49:00,EMP-0142,Financial_Ledger,Download,20054337
2024-09-11 13:02:00,EMP-0137,Inventory_DB,View,38183
2024-09-11 13:15:00,EMP-0082,Routing_Portal,Query,45384
2024-09-11 13:27:00,EMP-0047,Financial_Ledger,View,22691
2024-09-11 13:35:00,EMP-0137,Routing_Portal,View,63635
2024-09-11 13:50:00,EMP-0144,Customer_CRM,View,41369
2024-09-11 14:00:00,EMP-0073,Financial_Ledger,View,54693
2024-09-11 14:05:00,EMP-0119,Financial_Ledger,View,53869
2024-09-11 14:10:00,EMP-0079,Customer_CRM,Query,49906
2024-09-11 14:13:00,EMP-0004,Financial_Ledger,View,56173
2024-09-11 14:15:00,EMP-0126,Financial_Ledger,Download,18750632
2024-09-11 14:30:00,EMP-0143,Financial_Ledger,Query,48257
2024-09-11 14:43:00,EMP-0079,Inventory_DB,View,61100
2024-09-11 14:57:00,EMP-0076,Routing_Portal,Query,53488
2024-09-11 15:10:00,EMP-0030,HR_Portal,Query,61675
2024-09-11 15:19:00,EMP-0060,Inventory_DB,Download,13778194
2024-09-11 15:32:00,EMP-0103,Routing_Portal,View,70821
2024-09-11 15:42:00,EMP-0014,Financial_Ledger,Query,62584
2024-09-11 15:54:00,EMP-0056,Routing_Portal,Query,33128
2024-09-11 16:00:00,EMP-0100,Routing_Portal,Query,46750
2024-09-11 16:15:00,EMP-0051,Inventory_DB,Query,35040
2024-09-11 16:21:00,EMP-0050,Customer_CRM,Query,14183
2024-09-11 16:36:00,EMP-0041,Inventory_DB,View,45755
2024-09-11 16:44:00,EMP-0098,Routing_Portal,Query,76601
2024-09-11 16:50:00,EMP-0043,Customer_CRM,View,63664
2024-09-11 16:52:00,EMP-0036,Financial_Ledger,View,49820
2024-09-11 17:04:00,EMP-0071,Financial_Ledger,View,58593
2024-09-11 17:13:00,EMP-0055,Customer_CRM,Download,18312037
2024-09-11 17:27:00,EMP-0087,Inventory_DB,Query,74469
