timestamp,user_id,ip_address,latitude,longitude,country,city,user_agent,login_status,threat_type
2024-10-11 14:46:00,USR-0512,44.104.162.231,34.9,137.5,JP,Shinshiro,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),Success,None
2024-10-11 14:58:00,USR-1023,108.226.102.211,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/16.1u0508.0 Mobile/57O591 Safari/531.2",Success,None
2024-10-11 15:06:00,USR-0537,91.19.248.207,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2914-11-10 21:50:01 Firefox/3.6.5,Success,None
2024-10-11 15:20:00,USR-1254,120.163.175.29,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/23.0.844.0 Mobile/66C497 Safari/532.2",Success,None
2024-10-11 15:52:00,USR-0410,184.241.82.135,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/9.91.(Windows NT 6.0; raj-IN) Presto/2.9.188 Version/12.00,Success,None
2024-10-11 16:21:00,USR-0354,59.102.199.172,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),Success,None
2024-10-11 16:27:00,USR-1660,157.59.31.69,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),Success,None
2024-10-11 16:48:00,USR-1368,184.13.214.88,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.1),Success,None
2024-10-11 17:23:00,USR-0595,14.165.101.135,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/25.0.877.0 Safari/531.2",Success,None
2024-10-11 18:09:00,USR-1454,207.72.200.105,3.3285,99.1625,ID,Tebingtinggi,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; wae-CH) AppleWebKit/533.48.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.48.4",Success,None
2024-10-11 19:00:00,USR-0741,172.197.207.133,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/15.6m0945.0 Mobile/14L716 Safari/536.0",Success,None
2024-10-11 19:13:00,USR-1623,183.75.100.3,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7251-11-21 13:31:25 Firefox/3.6.16,Success,None
2024-10-11 19:15:00,USR-0740,18.79.132.94,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.1),Success,None
2024-10-11 20:07:00,USR-1130,156.109.227.85,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.0),Success,None
2024-10-11 20:12:00,USR-0634,65.132.161.105,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.56.(Windows NT 11.0; bhb-IN) Presto/2.9.185 Version/11.00,Success,None
2024-10-11 20:43:00,USR-1077,152.150.176.54,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),Success,None
2024-10-11 21:20:00,USR-0152,212.248.217.118,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_3 rv:2.0; yo-NG) AppleWebKit/533.26.5 (KHTML, like Gecko) Version/4.0.3 Safari/533.26.5",Success,None
2024-10-11 21:25:00,USR-0922,102.17.78.173,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/9.85.(X11; Linux x86_64; fil-PH) Presto/2.9.171 Version/11.00,Success,None
2024-10-11 21:34:00,USR-1799,194.168.178.62,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2936-05-13 23:06:25 Firefox/4.0,Success,None
2024-10-11 22:12:00,USR-0373,155.181.30.155,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (Android 9; Mobile; rv:60.0) Gecko/60.0 Firefox/60.0,Success,None
2024-10-11 22:45:00,USR-1866,168.228.95.2,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; fr-FR) AppleWebKit/533.43.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.43.4",Success,None
2024-10-11 23:19:00,USR-0314,113.39.12.147,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/19.0.814.0 Safari/536.0",Success,None
2024-10-12 00:19:00,USR-1453,128.195.136.172,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (Android 5.1; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,Success,None
2024-10-12 00:53:00,USR-1833,201.202.87.117,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4 rv:6.0; nn-NO) AppleWebKit/532.42.5 (KHTML, like Gecko) Version/5.0 Safari/532.42.5",Success,None
2024-10-12 01:06:00,USR-1301,177.147.180.59,5.90702,116.10146,MY,Donggongon,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.4.5 (KHTML, like Gecko) Version/5.1 Safari/535.4.5",Success,None
2024-10-12 01:47:00,USR-0621,140.165.177.48,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7 rv:4.0; nso-ZA) AppleWebKit/535.47.7 (KHTML, like Gecko) Version/5.0 Safari/535.47.7",Success,None
2024-10-12 02:29:00,USR-0346,39.103.255.201,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.80.(Windows NT 5.1; te-IN) Presto/2.9.181 Version/11.00,Success,None
2024-10-12 02:40:00,USR-1350,118.200.142.157,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.7.1 (KHTML, like Gecko) Version/4.0 Safari/535.7.1",Success,None
2024-10-12 03:02:00,USR-1726,221.116.119.144,48.35149,8.96317,DE,Hechingen,Opera/8.85.(X11; Linux x86_64; hy-AM) Presto/2.9.175 Version/11.00,Success,None
2024-10-12 03:58:00,USR-0059,129.174.36.140,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_1 rv:3.0; li-BE) AppleWebKit/533.2.2 (KHTML, like Gecko) Version/5.1 Safari/533.2.2",Success,None
2024-10-12 04:48:00,USR-1182,79.178.233.156,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.20.4 (KHTML, like Gecko) Version/5.0.1 Safari/533.20.4",Success,None
2024-10-12 05:25:00,USR-0854,68.196.196.18,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/63.0.804.0 Safari/534.2",Success,None
2024-10-12 06:22:00,USR-1285,154.193.254.145,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/38.0.861.0 Safari/532.0",Success,None
2024-10-12 06:42:00,USR-0990,115.130.232.14,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5584-03-05 11:13:50 Firefox/11.0,Success,None
2024-10-12 07:08:00,USR-0610,104.182.78.120,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),Success,None
2024-10-12 07:19:00,USR-0901,193.202.169.233,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.29.3 (KHTML, like Gecko) Version/5.0.5 Safari/535.29.3",Success,None
2024-10-12 07:41:00,USR-1243,14.197.156.56,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),Success,None
2024-10-12 08:02:00,USR-1504,29.168.22.140,36.76639,3.47717,DZ,Boumerdas,Opera/8.38.(Windows NT 11.0; mg-MG) Presto/2.9.172 Version/11.00,Success,None
2024-10-12 08:28:00,USR-0268,129.45.71.4,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.99.(X11; Linux i686; hu-HU) Presto/2.9.161 Version/11.00,Success,None
2024-10-12 08:35:00,USR-0654,14.235.25.75,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/29.0.828.0 Safari/534.2",Success,None
2024-10-12 09:04:00,USR-0508,87.64.197.54,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1),Success,None
2024-10-12 09:29:00,USR-1770,155.210.243.240,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.52.(Windows NT 6.2; am-ET) Presto/2.9.176 Version/11.00,Success,None
2024-10-12 10:25:00,USR-1848,91.227.253.35,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.0),Success,None
2024-10-12 11:02:00,USR-1477,216.64.147.205,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0),Success,None
2024-10-12 11:34:00,USR-1055,147.52.247.241,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sw-TZ) AppleWebKit/531.44.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.44.2",Success,None
2024-10-12 12:06:00,USR-0048,213.14.34.230,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows 98) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/28.0.848.0 Safari/534.1",Success,None
2024-10-12 12:36:00,USR-1980,19.90.76.52,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/38.0.867.0 Mobile/74S447 Safari/535.0",Success,None
2024-10-12 12:40:00,USR-0104,63.156.66.213,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/13.3q2966.0 Mobile/42S054 Safari/536.1",Success,None
2024-10-12 13:34:00,USR-1340,80.123.131.8,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/531.33.7 (KHTML, like Gecko) Version/5.0.4 Safari/531.33.7",Success,None
2024-10-12 13:35:00,USR-1736,69.216.4.20,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.56.(Windows NT 11.0; xh-ZA) Presto/2.9.185 Version/10.00,Success,None
2024-10-12 13:52:00,USR-1490,219.45.111.228,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_3; rv:1.9.4.20) Gecko/8098-09-27 21:13:22 Firefox/8.0,Success,None
2024-10-12 13:55:00,USR-0821,106.133.217.121,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (Windows 95; lt-LT; rv:1.9.1.20) Gecko/7265-06-07 22:06:45 Firefox/12.0,Success,None
2024-10-12 14:19:00,USR-1134,15.180.138.253,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/9.83.(Windows NT 6.2; kn-IN) Presto/2.9.187 Version/10.00,Success,None
2024-10-12 14:48:00,USR-1566,69.122.120.6,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.44.3 (KHTML, like Gecko) Version/4.0.5 Safari/535.44.3",Success,None
2024-10-12 15:28:00,USR-1394,29.178.61.23,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (Android 1.6; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,Success,None
2024-10-12 15:35:00,USR-0807,30.98.8.167,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/11.0f2508.0 Mobile/62M127 Safari/533.2",Failed,None
2024-10-12 16:11:00,USR-1923,157.0.171.154,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; nds-NL) AppleWebKit/534.16.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.16.1",Success,None
2024-10-12 16:50:00,USR-1043,183.91.122.86,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_9 rv:2.0; be-BY) AppleWebKit/533.14.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.14.1",Success,None
2024-10-12 16:53:00,USR-0281,170.66.123.237,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1),Success,None
2024-10-12 17:27:00,USR-0936,6.2.206.194,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.1),Success,None
2024-10-12 17:36:00,USR-0672,60.109.255.252,34.21639,-119.0376,US,Camarillo,Opera/9.83.(Windows NT 6.2; ss-ZA) Presto/2.9.167 Version/10.00,Success,None
2024-10-12 18:02:00,USR-1263,19.142.240.175,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.25.(Windows NT 10.0; st-ZA) Presto/2.9.165 Version/10.00,Success,None
2024-10-12 18:24:00,USR-1039,148.255.109.157,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7 rv:3.0; ks-IN) AppleWebKit/531.33.6 (KHTML, like Gecko) Version/4.1 Safari/531.33.6",Success,None
2024-10-12 19:10:00,USR-1153,205.44.162.98,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_0 rv:3.0; it-CH) AppleWebKit/531.20.6 (KHTML, like Gecko) Version/4.0.1 Safari/531.20.6",Success,None
2024-10-12 19:34:00,USR-0679,17.215.106.53,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/5.0),Failed,None
2024-10-12 20:12:00,USR-0631,32.54.173.254,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.49.4 (KHTML, like Gecko) Version/4.0.1 Safari/533.49.4",Success,None
2024-10-12 20:57:00,USR-1289,179.78.21.3,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.53.(X11; Linux i686; wal-ET) Presto/2.9.173 Version/11.00,Success,None
2024-10-12 21:39:00,USR-1604,212.255.186.191,49.195061,16.606836,CZ,Brno,Opera/9.10.(X11; Linux i686; quz-PE) Presto/2.9.179 Version/10.00,Success,None
2024-10-12 21:54:00,USR-1478,149.237.73.120,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1),Success,None
2024-10-12 22:28:00,USR-1289,179.78.21.3,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.53.(X11; Linux i686; wal-ET) Presto/2.9.173 Version/11.00,Success,None
2024-10-12 22:53:00,USR-0303,212.214.26.89,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.72.(Windows NT 10.0; ff-SN) Presto/2.9.185 Version/12.00,Success,None
2024-10-12 23:30:00,USR-1942,53.193.132.160,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/13.0.814.0 Safari/536.0",Success,None
2024-10-12 23:59:00,USR-0643,105.12.136.23,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.34.(X11; Linux x86_64; ce-RU) Presto/2.9.170 Version/12.00,Success,None
2024-10-13 00:13:00,USR-0841,10.252.130.244,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/45.0.822.0 Mobile/17D982 Safari/531.0",Success,None
2024-10-13 00:44:00,USR-1788,80.193.45.142,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.33.(Windows NT 5.01; tr-TR) Presto/2.9.177 Version/11.00,Success,None
2024-10-13 01:30:00,USR-0283,191.237.126.197,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.10.(X11; Linux i686; the-NP) Presto/2.9.182 Version/11.00,Success,None
2024-10-13 02:13:00,USR-0980,99.183.24.244,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/9.38.(Windows 98; tr-TR) Presto/2.9.164 Version/12.00,Success,None
2024-10-13 02:25:00,USR-0942,116.164.137.57,34.9,137.5,JP,Shinshiro,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3; rv:1.9.5.20) Gecko/4119-05-31 09:05:12 Firefox/3.6.10,Success,None
2024-10-13 02:48:00,USR-1385,25.92.106.86,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0),Success,None
2024-10-13 03:30:00,USR-1646,217.93.69.144,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.1),Success,None
2024-10-13 03:43:00,USR-1961,76.242.13.8,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; nds-NL) AppleWebKit/532.5.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.5.7",Success,None
2024-10-13 03:58:00,USR-1929,193.118.180.128,36.92574,14.72443,IT,Ragusa,Opera/9.77.(Windows NT 5.0; gd-GB) Presto/2.9.180 Version/12.00,Success,None
2024-10-13 04:17:00,USR-1444,162.14.4.205,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/10.2y5946.0 Mobile/11S978 Safari/532.1",Success,None
2024-10-13 04:38:00,USR-0983,48.121.52.228,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/27.0.806.0 Mobile/16H999 Safari/533.2",Success,None
2024-10-13 05:29:00,USR-1478,149.237.73.120,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1),Success,None
2024-10-13 06:13:00,USR-1113,148.144.197.50,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; shs-CA) AppleWebKit/531.38.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.38.2",Failed,None
2024-10-13 07:06:00,USR-0707,165.138.171.200,32.52515,-93.75018,US,Shreveport,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.0),Success,None
2024-10-13 07:25:00,USR-0087,42.61.56.243,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_5) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/36.0.856.0 Safari/532.2",Success,None
2024-10-13 07:48:00,USR-1893,212.194.182.6,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/63.0.830.0 Safari/535.1",Success,None
2024-10-13 08:19:00,USR-0439,42.140.185.84,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),Success,None
2024-10-13 09:19:00,USR-1152,99.120.122.254,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/14.0.800.0 Safari/533.0",Success,None
2024-10-13 09:59:00,USR-1518,69.240.218.156,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.1),Success,None
2024-10-13 10:42:00,USR-1854,56.197.212.47,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/21.0.855.0 Safari/536.0",Success,None
2024-10-13 10:46:00,USR-0206,80.82.47.68,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/35.0.809.0 Safari/533.1",Success,None
2024-10-13 10:53:00,USR-1396,160.190.130.160,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4 rv:4.0; mk-MK) AppleWebKit/533.48.1 (KHTML, like Gecko) Version/5.0.3 Safari/533.48.1",Success,None
2024-10-13 11:29:00,USR-1903,35.9.90.62,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/59.0.803.0 Safari/533.2",Success,None
2024-10-13 12:26:00,USR-1799,194.168.178.62,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2936-05-13 23:06:25 Firefox/4.0,Success,None
2024-10-13 13:15:00,USR-1975,9.74.13.34,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.1),Success,None
2024-10-13 13:19:00,USR-1860,38.212.209.28,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.1),Success,None
2024-10-13 13:34:00,USR-1096,57.221.144.226,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.15.1 (KHTML, like Gecko) Version/4.0 Safari/535.15.1",Success,None
2024-10-13 13:37:00,USR-1871,144.51.220.56,-28.44917,-52.2,BR,Marau,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1),Success,None
2024-10-13 14:31:00,USR-0361,215.199.243.249,35.6803,51.0193,IR,Shahre Jadide Andisheh,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2 rv:2.0; os-RU) AppleWebKit/533.12.3 (KHTML, like Gecko) Version/5.1 Safari/533.12.3",Success,None
2024-10-13 15:25:00,USR-0814,166.1.85.87,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/21.0.808.0 Safari/535.2",Success,None
2024-10-13 16:13:00,USR-1971,157.9.169.213,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.10.2 (KHTML, like Gecko) Version/5.0.1 Safari/534.10.2",Success,None
2024-10-13 16:16:00,USR-0019,208.203.12.199,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (Android 3.2.1; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,Success,None
2024-10-13 17:16:00,USR-0687,43.139.242.185,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.11.1 (KHTML, like Gecko) Version/4.0 Safari/535.11.1",Failed,None
2024-10-13 17:51:00,USR-1074,89.177.85.99,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/23.0.807.0 Safari/533.2",Success,None
2024-10-13 18:46:00,USR-1033,67.22.27.2,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; sd-IN) AppleWebKit/535.36.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.36.3",Success,None
2024-10-13 18:54:00,USR-0678,120.108.244.226,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.81.(X11; Linux x86_64; pt-PT) Presto/2.9.162 Version/10.00,Success,None
2024-10-13 19:11:00,USR-1472,128.114.39.21,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/14.0.879.0 Safari/533.0",Success,None
2024-10-13 20:02:00,USR-0605,171.196.63.16,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/9.32.(X11; Linux x86_64; wo-SN) Presto/2.9.177 Version/11.00,Success,None
2024-10-13 20:14:00,USR-1252,128.66.161.235,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/31.0.850.0 Safari/533.2",Success,None
2024-10-13 21:07:00,USR-0876,82.13.6.108,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8818-03-13 08:57:38 Firefox/3.6.18,Success,None
2024-10-13 21:50:00,USR-0196,138.11.25.28,3.139,101.6869,Malaysia,Kuala Lumpur,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8 rv:3.0; kok-IN) AppleWebKit/534.32.7 (KHTML, like Gecko) Version/4.1 Safari/534.32.7",Success,None
2024-10-13 22:11:00,USR-1917,12.210.96.203,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6; rv:1.9.4.20) Gecko/7733-09-01 16:36:09 Firefox/3.6.6,Success,None
2024-10-13 22:27:00,USR-0915,138.165.154.132,3.139,101.6869,Malaysia,Kuala Lumpur,Opera/8.70.(Windows 95; fur-IT) Presto/2.9.181 Version/10.00,Failed,None
2024-10-13 22:47:00,USR-1193,84.40.220.218,3.139,101.6869,Malaysia,Kuala Lumpur,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.0),Success,None
