transaction_id,account_id,timestamp,transaction_type,amount_myr
62f6b11c-4988-44a9-9694-2684cf0b4ccb,ACCT-0017,2025-05-25 10:00:00,Bill Payment,164.97
04b0144b-ed4d-460b-a2bf-027d34489360,ACCT-0049,2025-05-25 10:00:00,Bill Payment,60.2
76d746a7-484d-42f3-9993-b461f290989f,ACCT-0027,2025-05-25 10:00:00,Bill Payment,127.81
c5664def-1e50-4a62-bacd-9eb1311a1ad1,ACCT-0282,2025-05-25 10:00:00,Card Swipe,59.27
16546c06-13ce-43d2-8559-688a5f5a3769,ACCT-0114,2025-05-25 11:00:00,Top-Up,564.09
d293b6e5-2b4d-4b7f-bc01-d43327ef60d6,ACCT-0071,2025-05-25 11:00:00,Top-Up,815.77
5d27819d-59c1-47dd-825f-8719bb3a8528,ACCT-0044,2025-05-25 11:00:00,Peer-to-Peer Transfer,47.25
cfeb43d5-4a35-4813-82ce-a88c3ecec81a,ACCT-0263,2025-05-25 12:00:00,Peer-to-Peer Transfer,143.58
0fc98e0b-b271-4fda-b32e-19489a089a6b,ACCT-0234,2025-05-25 12:00:00,Card Swipe,67.25
3ec67efc-c9e5-4882-a155-4e75d7ae03c5,ACCT-0143,2025-05-25 13:00:00,Bill Payment,174.05
f9ffd7fa-4c69-4a5c-b334-7fdc09c41484,ACCT-0117,2025-05-25 13:00:00,Card Swipe,148.4
5a2a2db2-77b8-432c-96f5-59ef31a1a24e,ACCT-0101,2025-05-25 13:00:00,Peer-to-Peer Transfer,69.72
120001b2-df18-40bd-9e03-9e4a2f52dacd,ACCT-0276,2025-05-25 14:00:00,Card Swipe,102.45
55e6a673-c11f-4bea-8e12-4b25cfe3a96f,ACCT-0154,2025-05-25 14:00:00,Card Swipe,68.09
2f5ba612-4d6a-4cee-a2f3-c73dd256829b,ACCT-0012,2025-05-25 14:00:00,Bill Payment,228.24
9bdc5bbb-499e-43c7-af51-4b2e4ec28710,ACCT-0234,2025-05-25 14:00:00,Top-Up,563.69
84b25fdd-d2e9-4354-8513-5b158c769ba2,ACCT-0174,2025-05-25 14:00:00,Bill Payment,164.68
b2c7f8b5-ee80-4269-abc7-e5a876c9c584,ACCT-0262,2025-05-25 14:00:00,Card Swipe,89.51
21363dd8-a941-4001-be40-3e636cc61cc1,ACCT-0214,2025-05-25 15:00:00,Top-Up,441.75
0224ec35-62cd-411f-8e53-4e1afb3c5138,ACCT-0064,2025-05-25 15:00:00,Card Swipe,37.95
a4df34d7-86a2-47a9-8180-91668df2ea9b,ACCT-0015,2025-05-25 15:00:00,Card Swipe,27.02
3a4d4b7a-7b87-42ea-9c9f-a7d97cbe01bb,ACCT-0270,2025-05-25 15:00:00,Card Swipe,102.59
0d229b98-9c83-45da-bfec-f75d7bef6762,ACCT-0175,2025-05-25 16:00:00,Peer-to-Peer Transfer,131.16
3e142a26-28ae-4273-9c10-a5ae7a0787c7,ACCT-0088,2025-05-25 16:00:00,Card Swipe,105.7
d95e7b25-1851-4474-831a-e737edc518af,ACCT-0040,2025-05-25 16:00:00,Card Swipe,114.74
2917b95c-10e9-42b0-96b2-03dd5766a335,ACCT-0162,2025-05-25 16:00:00,Card Swipe,20.01
f22e3e5c-519d-4115-a41a-0c563f7cb2dd,ACCT-0098,2025-05-25 16:00:00,Card Swipe,51.96
221e74d0-0e80-4778-8125-8f6802bcc21a,ACCT-0086,2025-05-25 16:00:00,Card Swipe,142.65
ce9de224-81e9-4b61-bb53-d761ee0c6d1c,ACCT-0107,2025-05-25 16:00:00,Card Swipe,113.8
3836f6d0-8d49-424e-8597-64c35e566f78,ACCT-0137,2025-05-25 17:00:00,Top-Up,775.07
dd26966f-c024-4869-b923-caf75e8b4fca,ACCT-0279,2025-05-25 17:00:00,Card Swipe,122.01
7662732a-5b4a-4a0e-b9c8-9204a99d8a1b,ACCT-0231,2025-05-25 17:00:00,Card Swipe,73.48
7fc253d4-03ab-407a-a9d6-7a2c95aa75b8,ACCT-0150,2025-05-25 17:00:00,Peer-to-Peer Transfer,14.76
64300326-7c41-4b27-8ec4-a22df60e05ca,ACCT-0009,2025-05-25 17:00:00,Peer-to-Peer Transfer,31.09
99536d5b-6dec-4ddb-a4c4-f6d70f624955,ACCT-0101,2025-05-25 17:00:00,Card Swipe,57.41
6d9e1579-2ddb-4b5d-8c21-00ca85193e73,ACCT-0259,2025-05-25 17:00:00,Bill Payment,138.57
7adf3596-d3e1-4c83-83a8-1bc6b9ed9da5,ACCT-0065,2025-05-25 18:00:00,Card Swipe,53.52
55f2d249-5218-4561-bb2d-eff66a0c9b73,ACCT-0014,2025-05-25 18:00:00,Bill Payment,146.89
52e0a093-bc59-4f3e-bc42-c4f37956465f,ACCT-0133,2025-05-25 18:00:00,Top-Up,362.71
c215506a-d1ad-4b19-b958-1e5a0e18e643,ACCT-0009,2025-05-25 18:00:00,Card Swipe,124.64
74e74490-1b24-4ec3-afff-f9bbaae9df77,ACCT-0034,2025-05-25 19:00:00,Card Swipe,44.68
343e4cef-4b03-4d65-a9bd-af53c6d928c0,ACCT-0278,2025-05-25 19:00:00,Peer-to-Peer Transfer,12.73
b35355cb-45b2-4bfb-ad70-d124293669c1,ACCT-0188,2025-05-25 19:00:00,Card Swipe,30.84
9e63ba3f-11b3-428b-8bc8-6dcfa8c49725,ACCT-0251,2025-05-25 19:00:00,Peer-to-Peer Transfer,130.01
bb3f5894-c406-4de4-90c4-e6a8df9b366b,ACCT-0154,2025-05-25 20:00:00,Card Swipe,104.29
d97c6c9b-c797-4ab5-8acc-3b6702c6f22d,ACCT-0231,2025-05-25 20:00:00,Card Swipe,133.7
7f3884b5-75ae-4fcb-9e5f-e6be0e1a3503,ACCT-0154,2025-05-25 20:00:00,Top-Up,171.21
889c3f89-19f3-445c-a473-e8816a8a5b8a,ACCT-0274,2025-05-25 20:00:00,Card Swipe,133.6
45f02f6a-54aa-442b-a317-3c332d577077,ACCT-0118,2025-05-25 20:00:00,Card Swipe,146.54
b71aeb33-f80e-44b5-9d85-210de6d37ab3,ACCT-0130,2025-05-26 08:00:00,Peer-to-Peer Transfer,54.25
8cf11d33-f119-4889-80b4-173de6a2aa1f,ACCT-0208,2025-05-26 08:00:00,Card Swipe,26.3
b17f551e-dc8c-4160-9da4-be8449bcd03c,ACCT-0186,2025-05-26 08:00:00,Top-Up,584.47
c6ec00dd-20c6-4a4e-9778-c019afc90e79,ACCT-0027,2025-05-26 08:00:00,Top-Up,855.85
4398546d-443d-4a77-b1d1-ce7e18eebb8d,ACCT-0059,2025-05-26 09:00:00,Bill Payment,219.11
c2a709ab-fd1b-4edb-a1e5-904e93eeda99,ACCT-0089,2025-05-26 09:00:00,Top-Up,474.65
2ad82a29-05fb-4bac-bfd4-2ddbd1b17c5b,ACCT-0086,2025-05-26 09:00:00,Bill Payment,261.26
925e0a32-3a71-4636-9c16-ada7e1094f64,ACCT-0161,2025-05-26 10:00:00,Card Swipe,18.86
a3ed012a-94e2-479b-ac63-14f972583b2a,ACCT-0091,2025-05-26 10:00:00,Card Swipe,118.89
ae0bfada-1d85-4424-b23f-301b5663e4cc,ACCT-0228,2025-05-26 11:00:00,Top-Up,517.86
f0bb7677-5d70-453b-aca0-dadfbac35aa1,ACCT-0081,2025-05-26 11:00:00,Top-Up,213.11
311a5ad8-24df-48ec-9d55-efaf2c85d2f2,ACCT-0063,2025-05-26 12:00:00,Card Swipe,129.99
353132eb-f511-4f22-903e-2eb55a5ea6a2,ACCT-0155,2025-05-26 12:00:00,Card Swipe,81.53
a3accac9-ccbf-431b-a6e4-885f5fd5ce76,ACCT-0196,2025-05-26 12:00:00,Top-Up,149.15
8f41cb5e-20fc-4b6d-a356-7e10f0c953b3,ACCT-0004,2025-05-26 12:00:00,Card Swipe,130.34
36582d77-d033-4c70-81bd-f22f43c8bf15,ACCT-0065,2025-05-26 12:00:00,Bill Payment,286.42
147846f1-5caa-4dc2-8e47-baf8fb77be93,ACCT-0298,2025-05-26 13:00:00,Peer-to-Peer Transfer,14.09
d9941fc9-b760-4123-99cf-a92865aef053,ACCT-0291,2025-05-26 13:00:00,Card Swipe,59.21
7a5055c1-0794-4865-ac16-17b958f83fdd,ACCT-0202,2025-05-26 13:00:00,Top-Up,481.08
4db12217-1907-461e-81d6-6202ffc33d22,ACCT-0107,2025-05-26 13:00:00,Card Swipe,113.73
4affa23d-12ee-4a70-a405-0e5ce37e9386,ACCT-0136,2025-05-26 14:00:00,Bill Payment,261.12
2ee5588b-263b-413d-86eb-b7b813e6a4f9,ACCT-0064,2025-05-26 14:00:00,Top-Up,972.07
ba570e76-da8a-469d-ace5-6241d819a842,ACCT-0150,2025-05-26 14:00:00,Card Swipe,28.38
953e3349-a107-471e-97c4-8855884c9ff7,ACCT-0011,2025-05-26 14:00:00,Card Swipe,85.5
a4bbd226-eb6b-4560-b39f-b8df1024c699,ACCT-0175,2025-05-26 14:00:00,Card Swipe,92.22
6d9280c5-8823-432f-a7aa-052fc3b18489,ACCT-0062,2025-05-26 15:00:00,Card Swipe,41.16
578fe0e6-88a7-4b6c-b008-3147cdade17a,ACCT-0290,2025-05-26 15:00:00,Bill Payment,280.58
36a66f88-aaf9-47dd-a327-4ec30e0568ad,ACCT-0190,2025-05-26 15:00:00,Peer-to-Peer Transfer,8.51
2a1addb5-459e-427e-bdad-92209b4c6c62,ACCT-0175,2025-05-26 15:00:00,Card Swipe,100.88
3928289d-f1d5-4f46-9354-a5b146879a6b,ACCT-0255,2025-05-26 16:00:00,Card Swipe,43.29
8f22a88e-870c-423d-8ea4-c3cfdc1e8095,ACCT-0074,2025-05-26 17:00:00,Bill Payment,84.97
1600b38b-084f-4a23-9b21-fce23f09c47f,ACCT-0231,2025-05-26 17:00:00,Card Swipe,6.15
13ba927e-48c3-4274-b19b-87f0f44ec11a,ACCT-0041,2025-05-26 17:00:00,Card Swipe,147.44
4c8d7ce9-aac8-4972-8641-f9b17f5f4ac4,ACCT-0014,2025-05-26 17:00:00,Top-Up,152.26
346ba042-0d3f-4fbf-9007-dfc584275412,ACCT-0246,2025-05-26 17:00:00,Top-Up,429.65
3905859b-ff4a-4a2c-9bef-80713efc7082,ACCT-0047,2025-05-26 17:00:00,Bill Payment,132.37
5493abd6-9f16-47b1-a590-7fd59ab16241,ACCT-0118,2025-05-26 17:00:00,Card Swipe,146.59
c38a3b3c-a9b5-41b5-b295-81d1029b559b,ACCT-0176,2025-05-26 17:00:00,Card Swipe,87.4
5842ddea-bdae-46c1-b295-0114aef01ef1,ACCT-0276,2025-05-26 18:00:00,Peer-to-Peer Transfer,107.21
926092eb-b484-4fbc-be45-c794dafcb212,ACCT-0116,2025-05-26 18:00:00,Top-Up,672.49
35ca0ae2-82a9-472e-a762-5b4be08dc55b,ACCT-0163,2025-05-26 19:00:00,Card Swipe,32.06
e0fe9cec-748f-4b3c-85b8-1bfb5f242417,ACCT-0175,2025-05-26 19:00:00,Card Swipe,17.04
ac29d800-8dd9-4504-80ff-e08b6c5f45b2,ACCT-0082,2025-05-26 19:00:00,Card Swipe,73.74
87f8b6cb-6f90-46d0-9e86-522b43625629,ACCT-0010,2025-05-26 19:00:00,Top-Up,370.86
735cc4dc-60d5-4e70-8d96-6e800c67f468,ACCT-0297,2025-05-26 19:00:00,Bill Payment,288.61
e4471e30-ee7d-4538-b299-05501f9d6b7b,ACCT-0204,2025-05-26 20:00:00,Top-Up,588.38
dca0ccf1-8abc-47f3-ace1-6bd77572b574,ACCT-0223,2025-05-27 08:00:00,Bill Payment,298.21
f7aa2b95-0f18-4b62-8b2f-e2bcd85c8ce6,ACCT-0200,2025-05-27 08:00:00,Peer-to-Peer Transfer,92.23
80acafd8-4b25-488c-9125-8c794a5f02da,ACCT-0296,2025-05-27 08:00:00,Bill Payment,135.01
fcabac49-bddb-4f06-9243-573e8889b703,ACCT-0157,2025-05-27 09:00:00,Card Swipe,144.2
384a8a85-c982-4d70-afd7-f0ebc57ab474,ACCT-0226,2025-05-27 09:00:00,Card Swipe,37.57
0426fa8f-85a6-4976-a904-fce5d13c1195,ACCT-0174,2025-05-27 09:00:00,Card Swipe,55.92
3b027467-7a37-4d97-8c48-b29093177369,ACCT-0043,2025-05-27 09:00:00,Card Swipe,45.95
5c797413-67e2-4dc8-b430-e99bfc1393d3,ACCT-0071,2025-05-27 09:00:00,Peer-to-Peer Transfer,118.82
73a78b23-0427-49f3-a52c-de02096ab0bb,ACCT-0274,2025-05-27 09:00:00,Card Swipe,43.77
be053379-4da5-4737-9a18-a3674c099389,ACCT-0031,2025-05-27 09:00:00,Card Swipe,73.0
1fc1c3f8-d935-4ac3-8b23-19f528280aff,ACCT-0266,2025-05-27 10:00:00,Card Swipe,55.21
5aab88bf-1f22-4126-ae1d-834a3e55f223,ACCT-0278,2025-05-27 10:00:00,Card Swipe,23.73
3c131cde-120d-4ec6-836f-eac9f5d2b6c2,ACCT-0296,2025-05-27 10:00:00,Card Swipe,139.81
2942bc46-d278-4cf2-8ba8-4026e919a5ee,ACCT-0234,2025-05-27 10:00:00,Card Swipe,50.67
2583be54-976e-4e9a-aecc-5cf29c7686c0,ACCT-0143,2025-05-27 11:00:00,Bill Payment,264.34
01d0b993-5251-4af4-919d-401432d0bbfe,ACCT-0029,2025-05-27 11:00:00,Card Swipe,50.33
ea029ab2-6de3-4755-ad74-12ce9fcd2b38,ACCT-0277,2025-05-27 12:00:00,Top-Up,107.21
99003caa-f2cb-4758-a1ab-8b21bd7c618f,ACCT-0018,2025-05-27 12:00:00,Card Swipe,50.47
fd49d62f-800c-4775-becb-54b29f3b02f1,ACCT-0265,2025-05-27 12:00:00,Top-Up,748.38
933aef81-68fd-49b7-8f30-41019e359315,ACCT-0256,2025-05-27 12:00:00,Card Swipe,110.13
f1c8645c-e132-48e4-a303-eaea702671dc,ACCT-0276,2025-05-27 13:00:00,Bill Payment,140.58
3b5b2c91-cfb1-4ebd-a081-4699e43ed4a1,ACCT-0051,2025-05-27 13:00:00,Top-Up,220.09
69c5257f-3d7b-4058-8aba-9e050b997e34,ACCT-0086,2025-05-27 13:00:00,Peer-to-Peer Transfer,99.66
437c7795-eddf-4b15-adf8-4c4d46b6fd67,ACCT-0285,2025-05-27 13:00:00,Card Swipe,126.26
bf77e544-616c-46be-bcf0-8fd311bdb7a5,ACCT-0033,2025-05-27 13:00:00,Card Swipe,34.72
73a7013b-abdb-4b93-933e-2b6fa2eca41c,ACCT-0052,2025-05-27 13:00:00,Top-Up,872.23
0c720139-ca87-4a88-ba3b-6d6430799608,ACCT-0143,2025-05-27 13:00:00,Card Swipe,80.69
7d8b2e8a-1ed3-4e75-abef-fe5131f26f92,ACCT-0296,2025-05-27 13:00:00,Card Swipe,73.73
9ae97f89-e060-4a48-b367-b2565019e557,ACCT-0094,2025-05-27 13:00:00,Card Swipe,67.74
20631b33-3e2f-41a9-adf9-a1fa84197f5b,ACCT-0234,2025-05-27 14:00:00,Card Swipe,95.63
e8aef4ec-9dca-41c7-a498-7186982571c4,ACCT-0150,2025-05-27 14:00:00,Peer-to-Peer Transfer,80.6
417b4d5f-e744-48fe-827f-bde4e6e79d0c,ACCT-0026,2025-05-27 15:00:00,Bill Payment,258.47
121ecfcd-4824-4882-813d-f27525faf2be,ACCT-0121,2025-05-27 15:00:00,Card Swipe,123.45
59f195e0-2632-4486-81e8-ed28b335e024,ACCT-0128,2025-05-27 16:00:00,Bill Payment,146.18
c286a9fb-0b43-4a79-9d8d-87b939256fdc,ACCT-0054,2025-05-27 17:00:00,Peer-to-Peer Transfer,140.68
176b948b-f701-4301-8e51-238cc3eae6f9,ACCT-0068,2025-05-27 17:00:00,Card Swipe,59.7
54b35f94-51ba-43b3-9b7a-3ddaf8dcfede,ACCT-0086,2025-05-27 17:00:00,Peer-to-Peer Transfer,64.84
257267e7-1ed7-4974-84f8-4f074848b7df,ACCT-0086,2025-05-27 18:00:00,Peer-to-Peer Transfer,137.61
c9a2b951-1d43-4b52-bdab-8ac60863afb5,ACCT-0203,2025-05-27 18:00:00,Card Swipe,42.39
213777e3-d6a1-4c54-af4f-9fbb0ffddc39,ACCT-0099,2025-05-27 18:00:00,Card Swipe,135.37
6e14ef54-6bca-474d-8856-052b90a7c08d,ACCT-0172,2025-05-27 19:00:00,Bill Payment,231.04
831ee48e-9a05-4806-8415-6e51084f7ea3,ACCT-0215,2025-05-27 19:00:00,Card Swipe,104.42
920f13c0-6d72-48e0-9d9e-31bc7b95b775,ACCT-0086,2025-05-27 19:00:00,Bill Payment,192.39
35923b7d-238a-46fb-adc3-db2ca7b4b98b,ACCT-0191,2025-05-27 19:00:00,Top-Up,615.14
b09b869d-bfd7-461c-a01d-2c20a1d56f22,ACCT-0080,2025-05-27 19:00:00,Peer-to-Peer Transfer,77.25
7d339094-4ab0-4c44-b56c-3e9b8c5606d0,ACCT-0110,2025-05-27 20:00:00,Bill Payment,294.38
44413d94-9cd7-4286-8203-f5eeb2e182e3,ACCT-0266,2025-05-27 20:00:00,Bill Payment,131.07
bc1a3548-8626-426e-b08e-bf36cf565311,ACCT-0282,2025-05-27 20:00:00,Top-Up,486.96
15bf92df-1393-4843-bdb9-6c3e80e1694c,ACCT-0061,2025-05-28 08:00:00,Card Swipe,135.78
daf19476-d406-40c1-aabc-a7c4af4183bb,ACCT-0009,2025-05-28 08:00:00,Peer-to-Peer Transfer,88.18
caf0d417-5525-4b11-a348-30c76523ffdb,ACCT-0279,2025-05-28 08:00:00,Peer-to-Peer Transfer,43.07
0d69b007-86d2-4828-899b-cafd21c0bf1a,ACCT-0186,2025-05-28 09:00:00,Top-Up,980.74
7c8d4946-cbf0-4708-9d3e-b645edc1f9e1,ACCT-0208,2025-05-28 09:00:00,Bill Payment,188.38
5b054112-9945-427e-834d-f3766e5853ea,ACCT-0273,2025-05-28 10:00:00,Peer-to-Peer Transfer,50.67
10b3505d-301e-459c-9192-e7204372c433,ACCT-0064,2025-05-28 10:00:00,Card Swipe,95.14
f620214c-6ec7-466a-b333-5e12c2d1ae7c,ACCT-0251,2025-05-28 10:00:00,Card Swipe,126.21
8224e173-18db-444c-b99d-d4509dda56a6,ACCT-0290,2025-05-28 10:00:00,Card Swipe,43.77
8cb966d5-c3ce-4c1d-93f4-9c7f215bda62,ACCT-0255,2025-05-28 10:00:00,Top-Up,123.64
94924639-6528-4f91-990c-e02af9daca60,ACCT-0286,2025-05-28 11:00:00,Bill Payment,218.49
ca2f5de5-8df1-4f5b-851b-39d88d2a284c,ACCT-0191,2025-05-28 11:00:00,Card Swipe,127.45
1c9a8f4f-fa94-43ce-b191-c20370d7de66,ACCT-0287,2025-05-28 11:00:00,Card Swipe,61.57
334385ac-fcaa-43e8-8df1-9cd54d329600,ACCT-0219,2025-05-28 11:00:00,Card Swipe,43.09
2b451328-2ca5-49ab-ad95-ee8df1eb5a57,ACCT-0157,2025-05-28 12:00:00,Bill Payment,151.95
46c87097-bb26-4bc3-853a-d7e4bb969d4a,ACCT-0204,2025-05-28 12:00:00,Card Swipe,6.83
e548cdfb-573c-4125-ad9f-3070b6f95692,ACCT-0265,2025-05-28 12:00:00,Card Swipe,109.18
a963fd1f-dec3-40c5-9828-592579e333b1,ACCT-0034,2025-05-28 12:00:00,Card Swipe,41.35
df0c0eef-0aca-4884-9e02-250fcd294231,ACCT-0096,2025-05-28 12:00:00,Top-Up,436.07
979d8e17-9e6a-49e3-bed8-fc83f50cc8e8,ACCT-0049,2025-05-28 12:00:00,Card Swipe,51.54
7ef6437a-2f11-4f30-aa18-d6e1d728b866,ACCT-0175,2025-05-28 12:00:00,Card Swipe,9.28
6a57cd06-fb83-4d61-83b0-29dc12558274,ACCT-0143,2025-05-28 13:00:00,Bill Payment,147.49
7ea5a3eb-2711-41cf-8aee-48864f8d1d0a,ACCT-0101,2025-05-28 13:00:00,Card Swipe,73.08
3cfdbafd-3811-47c3-a6dc-bba1e6580191,ACCT-0124,2025-05-28 14:00:00,Peer-to-Peer Transfer,103.49
54950ea2-7346-43e7-b5db-d180a7b8a602,ACCT-0030,2025-05-28 14:00:00,Top-Up,840.19
2765bf5b-2631-4f2b-ae12-92d5de10ff79,ACCT-0017,2025-05-28 14:00:00,Card Swipe,7.09
dc1eeeaa-d339-472f-a977-d100f09e5219,ACCT-0118,2025-05-28 14:00:00,Bill Payment,192.27
7ec5c1d0-5b0d-4182-9ff8-475ad8ec00df,ACCT-0289,2025-05-28 14:00:00,Bill Payment,209.06
f0138add-fb68-47e5-b28d-bc703fa96a11,ACCT-0065,2025-05-28 15:00:00,Card Swipe,116.64
eab404f1-29fc-44e5-add1-7ea56ec03f2e,ACCT-0114,2025-05-28 15:00:00,Card Swipe,26.4
405e7f9f-41c3-45c3-83d8-2b0915bf632f,ACCT-0012,2025-05-28 16:00:00,Card Swipe,51.48
6dd8099a-7943-4df2-ba1e-db8e15569805,ACCT-0042,2025-05-28 16:00:00,Card Swipe,103.72
7a832e27-affc-496f-8b93-fc938df53a91,ACCT-0119,2025-05-28 16:00:00,Card Swipe,135.46
2866e6e6-4025-472f-b136-c6ccf1ba5935,ACCT-0177,2025-05-28 16:00:00,Bill Payment,234.16
5a4aebae-209f-401f-a0bf-2bbfb7dba161,ACCT-0101,2025-05-28 16:00:00,Peer-to-Peer Transfer,125.98
1ca0437c-1f95-4786-8fd5-2e6223bb0df7,ACCT-0238,2025-05-28 17:00:00,Top-Up,710.01
e49e1060-7847-4d5d-bd88-f3914ba1edb8,ACCT-0149,2025-05-28 17:00:00,Peer-to-Peer Transfer,106.45
8bd02f8c-a5e9-4f6b-b135-15654747e244,ACCT-0279,2025-05-28 17:00:00,Peer-to-Peer Transfer,9.79
90dd7b01-1c1d-4e67-99e4-16f9112fe6a1,ACCT-0101,2025-05-28 17:00:00,Bill Payment,228.35
0cf00ce8-7798-49e7-88d1-7ceea49723f9,ACCT-0040,2025-05-28 18:00:00,Top-Up,689.8
35b798af-39eb-416f-853c-4b1b6ecd7aae,ACCT-0011,2025-05-28 18:00:00,Peer-to-Peer Transfer,33.07
0fc641a3-fe15-4cde-a748-91a9939de677,ACCT-0098,2025-05-28 19:00:00,Card Swipe,12.91
c94f8286-12eb-4766-b6d1-b59fc1771e06,ACCT-0266,2025-05-28 19:00:00,Bill Payment,290.57
abe01264-81ab-49a6-96c8-d51a19ac3057,ACCT-0274,2025-05-28 19:00:00,Card Swipe,6.87
448b70ff-81b2-43a1-825c-5a354e1ed5c2,ACCT-0185,2025-05-28 19:00:00,Card Swipe,17.2
aaa11599-299c-40c9-948f-39390ecb8e1d,ACCT-0024,2025-05-28 20:00:00,Bill Payment,200.94
1a4829f8-fd25-465d-b788-54a288548412,ACCT-0081,2025-05-28 20:00:00,Bill Payment,107.28
b6d81b6e-98d0-441b-965e-117262d103ed,ACCT-0154,2025-05-28 20:00:00,Card Swipe,103.87
41fa6b2b-8cf0-4321-b8dd-a4254192e393,ACCT-0214,2025-05-28 20:00:00,Card Swipe,33.29
c7d35fa6-eb91-4fc1-86c2-20edd106e588,ACCT-0056,2025-05-29 08:00:00,Top-Up,287.23
21b15bd6-31ce-4f49-9b26-4daade2d9390,ACCT-0267,2025-05-29 08:00:00,Card Swipe,83.52
48f2d44b-632c-43b1-8e8d-4d573608ed9a,ACCT-0046,2025-05-29 08:00:00,Top-Up,426.93
a5d3aa9e-ad35-4a5d-8af0-939ff11ce49b,ACCT-0158,2025-05-29 08:00:00,Bill Payment,210.8
298faf79-db62-40bd-b6fa-663f669b0de9,ACCT-0291,2025-05-29 09:00:00,Top-Up,990.92
459a300e-7cac-4cf5-98e2-3cc9eb3cb713,ACCT-0261,2025-05-29 09:00:00,Card Swipe,63.28
3f829550-0090-4752-b620-ee124f1e2233,ACCT-0150,2025-05-29 10:00:00,Card Swipe,101.06
30efb5db-571d-44a4-91dc-d98de1b83d35,ACCT-0107,2025-05-29 11:00:00,Peer-to-Peer Transfer,79.99
a8afc65e-52e4-4e3a-9904-db1c2c5dd778,ACCT-0237,2025-05-29 11:00:00,Top-Up,517.07
cca482cc-253c-4500-99d9-dbe43a42243f,ACCT-0107,2025-05-29 12:00:00,Top-Up,262.27
cd63532e-8ff7-444f-9da8-11705de00ad3,ACCT-0014,2025-05-29 12:00:00,Card Swipe,53.17
57858690-81bb-427e-882a-49b95ac5c88f,ACCT-0012,2025-05-29 12:00:00,Card Swipe,122.35
41fde605-b103-4eb7-9280-5eedfea524c9,ACCT-0118,2025-05-29 12:00:00,Card Swipe,98.67
771c037c-5284-4066-89b6-27211ad4f0a2,ACCT-0126,2025-05-29 12:00:00,Card Swipe,74.25
657591c0-2052-4628-aa87-88141e5e4f37,ACCT-0159,2025-05-29 12:00:00,Peer-to-Peer Transfer,103.77
eba3834e-8813-4bc3-89d2-dff077deb5af,ACCT-0297,2025-05-29 12:00:00,Top-Up,110.92
00ab7beb-a61f-4eef-a7d5-6c686b40fbb6,ACCT-0136,2025-05-29 13:00:00,Card Swipe,104.95
e64c8790-ea8c-47ea-99d4-b58c0153f9a3,ACCT-0122,2025-05-29 13:00:00,Card Swipe,119.46
d925bd67-9c90-4f12-bdbe-398f257e591e,ACCT-0259,2025-05-29 14:00:00,Top-Up,529.42
0f549b39-2cad-48a1-a278-11314fac577b,ACCT-0062,2025-05-29 14:00:00,Card Swipe,15.08
c487bda7-45c3-4445-ab1a-3d7a3bed9d4e,ACCT-0071,2025-05-29 14:00:00,Top-Up,458.89
09c4f150-50d8-4f9e-8099-2b5e89773781,ACCT-0210,2025-05-29 14:00:00,Card Swipe,86.25
196f155b-bbf2-4530-a18b-f5d8ad19cb7d,ACCT-0174,2025-05-29 15:00:00,Peer-to-Peer Transfer,93.13
a69b77cd-1a4a-4636-ac23-0f17ffb833b6,ACCT-0093,2025-05-29 15:00:00,Card Swipe,13.17
3d8d6311-d49b-4736-9558-3216609e6289,ACCT-0097,2025-05-29 15:00:00,Card Swipe,57.44
f9fe9702-6989-4f97-8a24-5f9314b659d0,ACCT-0234,2025-05-29 15:00:00,Card Swipe,70.7
67ccd9dc-aad7-47f5-b1a9-114c8cd69e84,ACCT-0089,2025-05-29 15:00:00,Peer-to-Peer Transfer,17.86
a378dcb1-924e-43aa-827b-8117fee5599a,ACCT-0166,2025-05-29 16:00:00,Card Swipe,74.92
510574a0-6ed9-48db-b298-8bd641952d6c,ACCT-0111,2025-05-29 16:00:00,Card Swipe,25.41
891e3d06-469a-4d66-927b-d60c83322ba7,ACCT-0278,2025-05-29 16:00:00,Card Swipe,66.93
191ca0cc-3070-43cd-8777-3e9e2260015f,ACCT-0107,2025-05-29 17:00:00,Card Swipe,35.81
f9f01e88-2ac5-4bec-9d90-08cf794640b5,ACCT-0051,2025-05-29 17:00:00,Card Swipe,99.39
d1b3ae67-e1fe-4d96-97bd-47bbfb675415,ACCT-0050,2025-05-29 17:00:00,Peer-to-Peer Transfer,77.24
3b7128c8-21de-463a-b8bf-ab5ab772c0f0,ACCT-0202,2025-05-29 17:00:00,Card Swipe,52.69
896b53e8-93b9-402b-aeac-fd141c0cb195,ACCT-0107,2025-05-29 17:00:00,Card Swipe,25.56
83ef5b3c-3b9f-443c-be42-da58f8290e21,ACCT-0101,2025-05-29 17:00:00,Top-Up,520.17
603363f8-bcb4-447f-bd2a-6933d9f35447,ACCT-0189,2025-05-29 18:00:00,Card Swipe,66.55
7be8c9da-3ae1-4547-809f-bfa56d9a1e82,ACCT-0130,2025-05-29 18:00:00,Card Swipe,81.03
777e5b6d-8e9b-4b72-aa03-fb012f62fb89,ACCT-0004,2025-05-29 18:00:00,Bill Payment,296.9
a8b08124-5463-4e44-9988-b9f41516652c,ACCT-0231,2025-05-29 19:00:00,Card Swipe,102.2
cff28a4d-4e80-45ab-ac52-0c393c4733ea,ACCT-0016,2025-05-29 19:00:00,Card Swipe,118.94
